종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"019180","티에이치엔","KOSPI","전기전자","4420","330","8.07","79560000000"
"363280","티와이홀딩스","KOSPI","기타금융","26000","100","0.39","1324160968000"
"36328K","티와이홀딩스우","KOSPI","기타금융","20800","100","0.48","26111030400"
"091810","티웨이항공","KOSPI","운수창고업","3330","-125","-3.62","367399829070"
"004870","티웨이홀딩스","KOSPI","비금속광물","716","-22","-2.98","78382071572"
"005690","파미셀","KOSPI","의약품","11050","50","0.45","662546397500"
"036580","팜스코","KOSPI","음식료품","6380","110","1.75","234324276340"
"004720","팜젠사이언스","KOSPI","의약품","9320","50","0.54","144246022120"
"028670","팬오션","KOSPI","운수창고업","6500","60","0.93","3474701828000"
"010820","퍼스텍","KOSPI","기계","4315","60","1.41","207385199900"
"016800","퍼시스","KOSPI","기타제조업","35700","-300","-0.83","410550000000"
"001020","페이퍼코리아","KOSPI","종이목재","1950","-30","-1.52","79755310050"
"090080","평화산업","KOSPI","운수장비","1590","10","0.63","87294591810"
"010770","평화홀딩스","KOSPI","운수장비","3655","-55","-1.48","53456078230"
"058430","포스코강판","KOSPI","철강금속","45300","1300","2.95","271800000000"
"047050","포스코인터내셔널","KOSPI","유통업","20000","350","1.78","2467502980000"
"003670","포스코케미칼","KOSPI","비금속광물","113500","500","0.44","8792075470000"
"017810","풀무원","KOSPI","음식료품","16400","100","0.61","625176888800"
"103140","풍산","KOSPI","철강금속","31950","1000","3.23","895375682100"
"005810","풍산홀딩스","KOSPI","기타금융","28600","200","0.70","297712500800"
"950210","프레스티지바이오파마","KOSPI","서비스업","14850","50","0.34","892427901750"
"009810","플레이그램","KOSPI","유통업","2280","80","3.64","204554910480"
"086790","하나금융지주","KOSPI","기타금융","50800","-400","-0.78","15252296749600"
"293480","하나제약","KOSPI","의약품","18750","150","0.81","333242737500"
"039130","하나투어","KOSPI","서비스업","77700","200","0.26","1083074674500"
"153360","하이골드3호","KOSPI","서비스업","2695","-5","-0.19","43523684050"
"352820","하이브","KOSPI","서비스업","281500","8000","2.93","11640978440500"
"071090","하이스틸","KOSPI","철강금속","3470","600","20.91","69398056800"
"019490","하이트론","KOSPI","전기전자","3550","595","20.14","34119845200"
"000080","하이트진로","KOSPI","음식료품","36000","-900","-2.44","2524809996000"
"000087","하이트진로2우B","KOSPI","음식료품","20150","-250","-1.23","22772280700"
"000140","하이트진로홀딩스","KOSPI","기타금융","13350","-350","-2.55","309810312750"
"000145","하이트진로홀딩스우","KOSPI","기타금융","16700","-50","-0.30","7862527000"
"152550","한국ANKOR유전","KOSPI","기타금융","1675","10","0.60","117283500000"
"036460","한국가스공사","KOSPI","전기가스업","38250","3500","10.07","3530972250000"
"005430","한국공항","KOSPI","운수창고업","46300","-200","-0.43","146602236500"
"071050","한국금융지주","KOSPI","기타금융","80200","2400","3.08","4469224558400"
"071055","한국금융지주우","KOSPI","기타금융","65500","1000","1.55","383715440500"
"010040","한국내화","KOSPI","비금속광물","3365","30","0.90","138190663630"
"025540","한국단자","KOSPI","전기전자","59200","1000","1.72","616568000000"
"004090","한국석유","KOSPI","비금속광물","17900","-300","-1.65","227224748000"
"002200","한국수출포장","KOSPI","종이목재","22950","200","0.88","91800000000"
"002960","한국쉘석유","KOSPI","화학","252500","1000","0.40","328250000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","13350","50","0.38","1267385454000"
"123890","한국자산신탁","KOSPI","기타금융","3680","0","0.00","456238127360"
"015760","한국전력","KOSPI","전기가스업","22400","-50","-0.22","14379995324800"
"006200","한국전자홀딩스","KOSPI","기타금융","1900","55","2.98","88925958400"
"009540","한국조선해양","KOSPI","운수장비","89000","5800","6.97","6298807324000"
"023350","한국종합기술","KOSPI","서비스업","6470","-50","-0.77","70846500000"
"025890","한국주강","KOSPI","기계","4685","55","1.19","52983878415"
"000970","한국주철관","KOSPI","철강금속","9440","220","2.39","215236720000"
"104700","한국철강","KOSPI","철강금속","8320","230","2.84","383136000000"
"017960","한국카본","KOSPI","기계","11850","1600","15.61","520934970450"
"161890","한국콜마","KOSPI","화학","46700","50","0.11","1068551106000"
"024720","한국콜마홀딩스","KOSPI","기타금융","21000","-350","-1.64","390111099000"
"161390","한국타이어앤테크놀로지","KOSPI","화학","35000","50","0.14","4335627415000"
"034830","한국토지신탁","KOSPI","기타금융","2195","-5","-0.23","554213859850"
"007280","한국특강","KOSPI","철강금속","3115","115","3.83","165850312740"
"168490","한국패러랠","KOSPI","기타금융","2200","0","0.00","176044000000"
"010100","한국프랜지","KOSPI","운수장비","2655","5","0.19","80845865100"
"047810","한국항공우주","KOSPI","운수장비","33650","200","0.60","3280037350550"
"123690","한국화장품","KOSPI","유통업","8710","20","0.23","139952280000"
"003350","한국화장품제조","KOSPI","화학","28700","400","1.41","130068400000"
"011500","한농화성","KOSPI","화학","14100","150","1.08","220482292200"
"002390","한독","KOSPI","의약품","20600","100","0.49","283528779800"
"014790","한라","KOSPI","건설업","5390","130","2.47","204057859390"
"060980","한라홀딩스","KOSPI","기타금융","41200","700","1.73","431449284000"
"053690","한미글로벌","KOSPI","서비스업","12600","300","2.44","138065130000"
"042700","한미반도체","KOSPI","기계","34400","1100","3.30","1701419768800"
"008930","한미사이언스","KOSPI","기타금융","48300","-100","-0.21","3314523937200"
"128940","한미약품","KOSPI","의약품","261000","2000","0.77","3214990431000"
"009240","한샘","KOSPI","유통업","73200","1400","1.95","1722683529600"
"020000","한섬","KOSPI","섬유의복","36000","1250","3.60","886680000000"
"003680","한성기업","KOSPI","음식료품","6020","-50","-0.82","37381280300"
"105630","한세실업","KOSPI","섬유의복","22650","600","2.72","906000000000"
"069640","한세엠케이","KOSPI","유통업","4055","95","2.40","52347300710"
"016450","한세예스24홀딩스","KOSPI","섬유의복","6220","-10","-0.16","248800000000"
"010420","한솔PNS","KOSPI","유통업","1945","15","0.78","39858908340"
"009180","한솔로지스틱스","KOSPI","운수창고업","3485","10","0.29","95758826125"
"213500","한솔제지","KOSPI","종이목재","12450","150","1.22","296317171200"
"014680","한솔케미칼","KOSPI","화학","217000","6000","2.84","2459737315000"
"004710","한솔테크닉스","KOSPI","전기전자","6350","50","0.79","203897725300"
"004150","한솔홀딩스","KOSPI","기타금융","3270","35","1.08","137368046790"
"025750","한솔홈데코","KOSPI","종이목재","1595","45","2.90","128501412655"
"004960","한신공영","KOSPI","건설업","16350","300","1.87","189180977700"
"011700","한신기계","KOSPI","기계","3710","50","1.37","120375220210"
"001750","한양증권","KOSPI","증권","14650","50","0.34","186473023100"
"001755","한양증권우","KOSPI","증권","18100","200","1.12","9502500000"
"018880","한온시스템","KOSPI","기계","12050","50","0.42","6432290000000"
"009420","한올바이오파마","KOSPI","의약품","18450","50","0.27","963839771100"
"014130","한익스프레스","KOSPI","운수창고업","5760","110","1.95","69120000000"
"300720","한일시멘트","KOSPI","비금속광물","18300","200","1.10","1267486182000"
"002220","한일철강","KOSPI","철강금속","3525","175","5.22","94108546500"
"006390","한일현대시멘트","KOSPI","비금속광물","29150","400","1.39","518127695250"
"003300","한일홀딩스","KOSPI","비금속광물","12300","200","1.65","354434094000"
"051600","한전KPS","KOSPI","건설업","35700","800","2.29","1606500000000"
"052690","한전기술","KOSPI","서비스업","83500","900","1.09","3191370000000"
"130660","한전산업","KOSPI","서비스업","11750","250","2.17","383050000000"
"002320","한진","KOSPI","운수창고업","28700","-50","-0.17","428996923600"
"003480","한진중공업홀딩스","KOSPI","전기가스업","4030","-15","-0.37","119005142360"
"180640","한진칼","KOSPI","운수창고업","55400","500","0.91","3697346417000"
"18064K","한진칼우","KOSPI","운수창고업","33000","400","1.23","17713278000"
"005110","한창","KOSPI","유통업","795","-2","-0.25","53098263855"
"009460","한창제지","KOSPI","종이목재","2015","25","1.26","120229984290"
"372910","한컴라이프케어","KOSPI","의료정밀","6680","10","0.15","184865032080"
"000880","한화","KOSPI","화학","29300","800","2.81","2196290935500"
"00088K","한화3우B","KOSPI","화학","14850","100","0.68","333709200000"
"088350","한화생명","KOSPI","보험","3010","15","0.50","2614275300000"
"000370","한화손해보험","KOSPI","보험","3830","95","2.54","447110044450"
"009830","한화솔루션","KOSPI","화학","32550","600","1.88","6226115077350"
"009835","한화솔루션우","KOSPI","화학","32300","500","1.57","36296705100"
"272210","한화시스템","KOSPI","전기전자","14900","100","0.68","2814898896100"
"012450","한화에어로스페이스","KOSPI","운수장비","46300","1000","2.21","2344169000000"
"000885","한화우","KOSPI","화학","35950","800","2.28","17230619300"
"003530","한화투자증권","KOSPI","증권","4835","25","0.52","1037338492125"
"003535","한화투자증권우","KOSPI","증권","10650","0","0.00","51120000000"
"195870","해성디에스","KOSPI","전기전자","50500","1150","2.33","858500000000"
"101530","해태제과식품","KOSPI","음식료품","7930","100","1.28","230896398460"
"143210","핸즈코퍼레이션","KOSPI","운수장비","4880","5","0.10","106692747840"
"000720","현대건설","KOSPI","건설업","43050","1100","2.62","4793865683250"
"267270","현대건설기계","KOSPI","기계","34000","700","2.10","669826962000"
"000725","현대건설우","KOSPI","건설업","63800","-200","-0.31","67289413400"
"005440","현대그린푸드","KOSPI","유통업","8470","110","1.32","827556962540"
"086280","현대글로비스","KOSPI","운수창고업","175500","5500","3.24","6581250000000"
"042670","현대두산인프라코어","KOSPI","기계","6660","120","1.83","1314925631460"
"064350","현대로템","KOSPI","운수장비","19450","600","3.18","2122817598850"
"079430","현대리바트","KOSPI","기타제조업","13500","250","1.89","277226307000"
"012330","현대모비스","KOSPI","운수장비","229000","2500","1.10","21657238526000"
"010620","현대미포조선","KOSPI","운수장비","81500","8100","11.04","3255285143500"
"069960","현대백화점","KOSPI","유통업","77900","400","0.52","1823050153900"
"004560","현대비앤지스틸","KOSPI","철강금속","16150","850","5.56","243522797650"
"004565","현대비앤지스틸우","KOSPI","철강금속","72000","2500","3.60","7909344000"
"004310","현대약품","KOSPI","의약품","4945","30","0.61","158240000000"
"322000","현대에너지솔루션","KOSPI","전기전자","21400","100","0.47","239680000000"
"017800","현대엘리베이","KOSPI","기계","37400","750","2.05","1526488143400"
"307950","현대오토에버","KOSPI","서비스업","110000","1500","1.38","3016638020000"
"011210","현대위아","KOSPI","운수장비","65100","1100","1.72","1770399903300"
"267260","현대일렉트릭","KOSPI","전기전자","19450","0","0.00","701116775750"
"004020","현대제철","KOSPI","철강금속","39900","700","1.79","5324486821500"
"329180","현대중공업","KOSPI","운수장비","109500","7500","7.35","9720656202000"
"267250","현대중공업지주","KOSPI","화학","50900","2100","4.30","4020748026500"
"005380","현대차","KOSPI","운수장비","180500","-1000","-0.55","38567107753500"
"005387","현대차2우B","KOSPI","운수장비","91700","-1100","-1.19","3345715856700"
"005389","현대차3우B","KOSPI","운수장비","87000","0","0.00","211299945000"
"005385","현대차우","KOSPI","운수장비","91200","-700","-0.76","2221329672000"
"001500","현대차증권","KOSPI","증권","11100","150","1.37","352009438200"
"011760","현대코퍼레이션","KOSPI","유통업","16300","500","3.16","215632145800"
"227840","현대코퍼레이션홀딩스","KOSPI","유통업","10700","200","1.90","97378945200"
"126560","현대퓨처넷","KOSPI","서비스업","3500","0","0.00","395068086000"
"001450","현대해상","KOSPI","보험","28850","1300","4.72","2579190000000"
"057050","현대홈쇼핑","KOSPI","유통업","59700","700","1.19","716400000000"
"093240","형지엘리트","KOSPI","섬유의복","2345","25","1.08","73058001310"
"003010","혜인","KOSPI","유통업","5760","0","0.00","73225422720"
"111110","호전실업","KOSPI","섬유의복","9840","80","0.82","93416797680"
"008770","호텔신라","KOSPI","유통업","81500","200","0.25","3198721861500"
"008775","호텔신라우","KOSPI","유통업","72400","200","0.28","54436039600"
"002460","화성산업","KOSPI","건설업","23500","3450","17.21","292593800000"
"378850","화승알앤에이","KOSPI","운수장비","4540","45","1.00","86231048420"
"241590","화승엔터프라이즈","KOSPI","기타제조업","16950","450","2.73","1026746809350"
"006060","화승인더","KOSPI","화학","5370","20","0.37","297068400000"
"013520","화승코퍼레이션","KOSPI","운수장비","1970","80","4.23","98600966440"
"010690","화신","KOSPI","운수장비","6760","110","1.65","236061971600"
"133820","화인베스틸","KOSPI","철강금속","3685","365","10.99","108891750000"
"010660","화천기계","KOSPI","기계","2395","0","0.00","52690000000"
"000850","화천기공","KOSPI","기계","32150","-50","-0.16","70730000000"
"016580","환인제약","KOSPI","의약품","16500","0","0.00","306901155000"
"032560","황금에스티","KOSPI","철강금속","9160","100","1.10","146560000000"
"004800","효성","KOSPI","기타금융","82700","900","1.10","1742573767500"
"094280","효성ITX","KOSPI","서비스업","16900","350","2.11","195333580000"
"298040","효성중공업","KOSPI","전기전자","54000","200","0.37","503525592000"
"298050","효성첨단소재","KOSPI","화학","459500","17000","3.84","2058536106000"
"298020","효성티앤씨","KOSPI","화학","478000","16000","3.46","2068631996000"
"298000","효성화학","KOSPI","화학","275500","500","0.18","878879713000"
"093370","후성","KOSPI","화학","19850","400","2.06","1838245357150"
"081660","휠라홀딩스","KOSPI","유통업","32050","850","2.72","1947108715100"
"005870","휴니드","KOSPI","전기전자","7790","-370","-4.53","109963756850"
"079980","휴비스","KOSPI","화학","6920","30","0.44","238740000000"
"005010","휴스틸","KOSPI","철강금속","17400","1500","9.43","136374501000"
"069260","휴켐스","KOSPI","화학","22150","650","3.02","905460724200"
"000540","흥국화재","KOSPI","보험","3690","20","0.54","237055360050"
"000547","흥국화재2우B","KOSPI","보험","28450","-350","-1.22","4369920000"
"000545","흥국화재우","KOSPI","보험","7880","70","0.90","6051840000"
"003280","흥아해운","KOSPI","운수창고업","3070","215","7.53","738104439930"
